Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Era,NA_Sales_Pct,EU_Sales_Pct,JP_Sales_Pct,Other_Sales_Pct,Success_Category,Multi_Region_Success
5712,Jikkyou Powerful Pro Yakyuu 14,PS,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
5713,Contra 4,DS,2007,Shooter,Konami Digital Entertainment,0.28,0.0,0.01,0.02,0.31,2000,2000s,0.903225806451613,0.0,0.03225806451612903,0.06451612903225806,Niche (<1M),False
5714,Madden NFL 2004,GBA,2003,Sports,Electronic Arts,0.22,0.08,0.0,0.01,0.31,2000,2000s,0.7096774193548387,0.25806451612903225,0.0,0.03225806451612903,Niche (<1M),False
5715,Sniper Elite 3,PS,2014,Shooter,505 Games,0.1,0.15,0.0,0.06,0.31,2010,2010s+,0.32258064516129037,0.48387096774193544,0.0,0.1935483870967742,Niche (<1M),False
5716,Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,SNES,1995,Platform,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5717,Bust-A-Move Universe,3DS,2011,Puzzle,Square Enix,0.08,0.15,0.06,0.03,0.31,2010,2010s+,0.25806451612903225,0.48387096774193544,0.1935483870967742,0.0967741935483871,Niche (<1M),False
5718,Mario Golf,GB,1999,Action,Nintendo,0.0,0.0,0.31,0.0,0.31,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5719,Jikkyou Powerful Pro Yakyuu Portable 3,PS,2008,Sports,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
5720,Sesame Street: Elmo's Letter Adventure,PS,1998,Misc,NewKidCo,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5721,The Incredible Hulk,Wii,2008,Action,Sega,0.28,0.01,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.03225806451612903,0.0,0.06451612903225806,Niche (<1M),False
5722,Namco Museum: Virtual Arcade,X360,2008,Misc,Atari,0.27,0.01,0.01,0.02,0.31,2000,2000s,0.870967741935484,0.03225806451612903,0.03225806451612903,0.06451612903225806,Niche (<1M),False
5723,NBA Inside Drive 2003,XB,2002,Sports,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.31,2000,2000s,0.7419354838709677,0.22580645161290325,0.0,0.03225806451612903,Niche (<1M),False
5724,FIFA Street,PS,2005,Sports,Electronic Arts,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5725,Barbie as The Island Princess,DS,2007,Adventure,Activision,0.28,0.01,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.03225806451612903,0.0,0.06451612903225806,Niche (<1M),False
5726,Star Wars Episode III: Revenge of the Sith,DS,2005,Action,Ubisoft,0.25,0.03,0.0,0.03,0.31,2000,2000s,0.8064516129032259,0.0967741935483871,0.0,0.0967741935483871,Niche (<1M),False
5727,Hatsune Miku: Project Mirai DX,3DS,2015,Misc,Sega,0.15,0.04,0.1,0.02,0.31,2010,2010s+,0.48387096774193544,0.12903225806451613,0.32258064516129037,0.06451612903225806,Niche (<1M),False
5728,Dragon Ball Heroes: Ultimate Mission 2,3DS,2014,Strategy,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
5729,Shrek: Forever After,DS,2010,Platform,Activision,0.19,0.1,0.0,0.03,0.31,2010,2010s+,0.6129032258064516,0.32258064516129037,0.0,0.0967741935483871,Niche (<1M),False
5730,MLB 07: The Show,PS,2007,Sports,Sony Computer Entertainment,0.29,0.0,0.0,0.02,0.31,2000,2000s,0.9354838709677419,0.0,0.0,0.06451612903225806,Niche (<1M),False
5731,Homefront: The Revolution,PS,2016,Shooter,Deep Silver,0.05,0.19,0.03,0.04,0.31,2010,2010s+,0.16129032258064518,0.6129032258064516,0.0967741935483871,0.12903225806451613,Niche (<1M),False
5732,Jampack: Summer 2003 (RP-M),PS,2003,Misc,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5733,Alone in the Dark: One-Eyed Jack's Revenge,PS,1996,Adventure,Infogrames,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5734,Yu-Gi-Oh! The Dawn of Destiny,XB,2004,Strategy,Konami Digital Entertainment,0.23,0.07,0.0,0.01,0.31,2000,2000s,0.7419354838709677,0.22580645161290325,0.0,0.03225806451612903,Niche (<1M),False
5735,The Matrix: Path of Neo,XB,2005,Action,Atari,0.23,0.07,0.0,0.01,0.31,2000,2000s,0.7419354838709677,0.22580645161290325,0.0,0.03225806451612903,Niche (<1M),False
5736,Mortal Kombat: Shaolin Monks,XB,2005,Action,Midway Games,0.23,0.07,0.0,0.01,0.31,2000,2000s,0.7419354838709677,0.22580645161290325,0.0,0.03225806451612903,Niche (<1M),False
5737,Happy Feet,DS,2006,Action,Midway Games,0.27,0.01,0.0,0.02,0.31,2000,2000s,0.870967741935484,0.03225806451612903,0.0,0.06451612903225806,Niche (<1M),False
5738,Einhänder,PS,1997,Shooter,SquareSoft,0.1,0.07,0.13,0.02,0.31,1990,1990s,0.32258064516129037,0.22580645161290325,0.41935483870967744,0.06451612903225806,Niche (<1M),False
5739,Tiny Toon Adventures: The Great Beanstalk,PS,1998,Misc,Sony Computer Entertainment,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5740,Foto Frenzy: Spot The Diffrence,DS,2009,Puzzle,Storm City Games,0.29,0.0,0.0,0.02,0.31,2000,2000s,0.9354838709677419,0.0,0.0,0.06451612903225806,Niche (<1M),False
5741,Metro: Last Light,XOne,2014,Action,Deep Silver,0.15,0.13,0.0,0.03,0.31,2010,2010s+,0.48387096774193544,0.41935483870967744,0.0,0.0967741935483871,Niche (<1M),True
5742,Dark Void,X360,2010,Action,Capcom,0.19,0.09,0.0,0.03,0.31,2010,2010s+,0.6129032258064516,0.29032258064516125,0.0,0.0967741935483871,Niche (<1M),False
5743,Pro Evolution Soccer 2013,X360,2012,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,0.31,2010,2010s+,0.25806451612903225,0.6451612903225807,0.0,0.0967741935483871,Niche (<1M),False
5744,Armored Core: Silent Line,PS,2003,Simulation,Agetec,0.07,0.06,0.16,0.02,0.31,2000,2000s,0.22580645161290325,0.1935483870967742,0.5161290322580645,0.06451612903225806,Niche (<1M),False
5745,SD Gundam G Generation Wars,PS,2009,Strategy,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
5746,Dr. Seuss: How the Grinch Stole Christmas,DS,2007,Action,CokeM Interactive,0.29,0.0,0.0,0.02,0.31,2000,2000s,0.9354838709677419,0.0,0.0,0.06451612903225806,Niche (<1M),False
5747,Panzer Dragoon II Zwei,SAT,1995,Shooter,Sega,0.0,0.0,0.31,0.0,0.31,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5748,KISS Pinball,PS,2001,Action,Take-Two Interactive,0.17,0.12,0.0,0.02,0.31,2000,2000s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5749,Brothers In Arms: Earned in Blood,XB,2005,Shooter,Ubisoft,0.23,0.07,0.0,0.01,0.31,2000,2000s,0.7419354838709677,0.22580645161290325,0.0,0.03225806451612903,Niche (<1M),False
5750,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,GBA,2005,Action,THQ,0.22,0.08,0.0,0.01,0.31,2000,2000s,0.7096774193548387,0.25806451612903225,0.0,0.03225806451612903,Niche (<1M),False
5751,Super Robot Taisen Complete Box,PS,1999,Strategy,Banpresto,0.0,0.0,0.29,0.02,0.31,1990,1990s,0.0,0.0,0.9354838709677419,0.06451612903225806,Niche (<1M),False
5752,Mega Man Maverick Hunter X,PS,2005,Platform,Capcom,0.27,0.01,0.0,0.03,0.31,2000,2000s,0.870967741935484,0.03225806451612903,0.0,0.0967741935483871,Niche (<1M),False
5753,Cabela's Outdoor Adventures (2009),Wii,2009,Sports,Activision Value,0.29,0.0,0.0,0.02,0.31,2000,2000s,0.9354838709677419,0.0,0.0,0.06451612903225806,Niche (<1M),False
5754,Lord of Arcana,PS,2010,Role-Playing,Square Enix,0.07,0.04,0.17,0.03,0.31,2010,2010s+,0.22580645161290325,0.12903225806451613,0.5483870967741936,0.0967741935483871,Niche (<1M),False
5755,Jikkyou Powerful Pro Yakyuu 4,N64,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.05,0.31,1990,1990s,0.0,0.0,0.8387096774193549,0.16129032258064518,Niche (<1M),False
5756,Goemon's Great Adventure,N64,1998,Platform,Konami Digital Entertainment,0.06,0.02,0.13,0.1,0.31,1990,1990s,0.1935483870967742,0.06451612903225806,0.41935483870967744,0.32258064516129037,Niche (<1M),False
5757,Hot Wheels Turbo Racing,N64,1999,Racing,Electronic Arts,0.25,0.06,0.0,0.0,0.31,1990,1990s,0.8064516129032259,0.1935483870967742,0.0,0.0,Niche (<1M),False
5758,Vigilante 8,N64,1998,Racing,Activision,0.25,0.06,0.0,0.0,0.31,1990,1990s,0.8064516129032259,0.1935483870967742,0.0,0.0,Niche (<1M),False
5759,Bass Hunter 64,N64,1999,Sports,Take-Two Interactive,0.25,0.06,0.0,0.0,0.31,1990,1990s,0.8064516129032259,0.1935483870967742,0.0,0.0,Niche (<1M),False
5760,Doubutsu no Mori,N64,2001,Simulation,Nintendo,0.0,0.0,0.26,0.05,0.31,2000,2000s,0.0,0.0,0.8387096774193549,0.16129032258064518,Niche (<1M),False
5761,Football Manager 2016,PC,2015,Simulation,Sega,0.0,0.29,0.0,0.02,0.31,2010,2010s+,0.0,0.9354838709677419,0.0,0.06451612903225806,Niche (<1M),False
5762,Naruto: Ninja Destiny (US sales),DS,2006,Fighting,Namco Bandai Games,0.31,0.0,0.0,0.0,0.31,2000,2000s,1.0,0.0,0.0,0.0,Niche (<1M),False
5763,TRON: Evolution,X360,2010,Action,Disney Interactive Studios,0.24,0.05,0.0,0.02,0.31,2010,2010s+,0.7741935483870968,0.16129032258064518,0.0,0.06451612903225806,Niche (<1M),False
5764,Disney Infinity 3.0,XOne,2015,Action,Disney Interactive Studios,0.18,0.1,0.0,0.03,0.31,2010,2010s+,0.5806451612903225,0.32258064516129037,0.0,0.0967741935483871,Niche (<1M),False
5765,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,2014,Action,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
5766,Calvin Tucker's Redneck Jamboree,Wii,2008,Misc,Zoo Games,0.29,0.0,0.0,0.02,0.31,2000,2000s,0.9354838709677419,0.0,0.0,0.06451612903225806,Niche (<1M),False
5767,MySims SkyHeroes,Wii,2010,Action,Electronic Arts,0.18,0.1,0.0,0.03,0.31,2010,2010s+,0.5806451612903225,0.32258064516129037,0.0,0.0967741935483871,Niche (<1M),False
5768,J-League Winning Eleven 2007: Club Championship,PS,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
5769,Shrek's Carnival Craze Party Games,Wii,2008,Misc,Activision,0.28,0.0,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.0,0.0,0.06451612903225806,Niche (<1M),False
5770,Harvest Moon: Magical Melody,Wii,2008,Simulation,Rising Star Games,0.25,0.04,0.0,0.03,0.31,2000,2000s,0.8064516129032259,0.12903225806451613,0.0,0.0967741935483871,Niche (<1M),False
5772,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,DS,2010,Strategy,Konami Digital Entertainment,0.18,0.02,0.09,0.02,0.31,2010,2010s+,0.5806451612903225,0.06451612903225806,0.29032258064516125,0.06451612903225806,Niche (<1M),False
5773,Mega Man Battle Network 2,GBA,2002,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31,2000,2000s,0.7096774193548387,0.25806451612903225,0.0,0.03225806451612903,Niche (<1M),False
5774,Little King's Story,Wii,2009,Strategy,Rising Star Games,0.15,0.11,0.02,0.02,0.31,2000,2000s,0.48387096774193544,0.3548387096774194,0.06451612903225806,0.06451612903225806,Niche (<1M),True
5775,Mountain King,2600,1982,Action,CBS Electronics,0.29,0.02,0.0,0.0,0.31,1980,Pre-1990,0.9354838709677419,0.06451612903225806,0.0,0.0,Niche (<1M),False
5776,Jampack Volume 12,PS,2005,Misc,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5777,Madagascar,DS,2005,Platform,Activision,0.25,0.04,0.0,0.03,0.31,2000,2000s,0.8064516129032259,0.12903225806451613,0.0,0.0967741935483871,Niche (<1M),False
5778,Tiger Woods PGA Tour 06,X360,2005,Sports,Electronic Arts,0.28,0.0,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.0,0.0,0.06451612903225806,Niche (<1M),False
5779,Shaun White Snowboarding,PS,2008,Sports,Ubisoft,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5780,Shin Megami Tensei: Devil Summoner - Soul Hackers,SAT,1997,Role-Playing,Atlus,0.0,0.0,0.31,0.0,0.31,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5781,Major League Baseball 2K8,PS,2008,Sports,Bethesda Softworks,0.28,0.0,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.0,0.0,0.06451612903225806,Niche (<1M),False
5782,Rapala Pro Bass Fishing 2010,Wii,2010,Sports,Activision,0.23,0.05,0.0,0.02,0.31,2010,2010s+,0.7419354838709677,0.16129032258064518,0.0,0.06451612903225806,Niche (<1M),False
5783,Lord of the Rings: Battle for Middle-Earth,X360,2006,Strategy,Electronic Arts,0.28,0.0,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.0,0.0,0.06451612903225806,Niche (<1M),False
5784,Demolition Racer,PS,1998,Racing,Infogrames,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5785,Midway Arcade Treasures 2,XB,2004,Misc,Midway Games,0.24,0.05,0.0,0.01,0.31,2000,2000s,0.7741935483870968,0.16129032258064518,0.0,0.03225806451612903,Niche (<1M),False
5786,Final Fantasy IV,PS,1997,Simulation,SquareSoft,0.0,0.0,0.29,0.02,0.31,1990,1990s,0.0,0.0,0.9354838709677419,0.06451612903225806,Niche (<1M),False
5787,Math Play,DS,2006,Puzzle,Ubisoft,0.28,0.0,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.0,0.0,0.06451612903225806,Niche (<1M),False
5788,Kingdoms of Amalur: Reckoning,PC,2012,Role-Playing,Electronic Arts,0.14,0.13,0.0,0.04,0.31,2010,2010s+,0.4516129032258065,0.41935483870967744,0.0,0.12903225806451613,Niche (<1M),True
5789,NASCAR Thunder 2003,GC,2002,Racing,Electronic Arts,0.24,0.06,0.0,0.01,0.31,2000,2000s,0.7741935483870968,0.1935483870967742,0.0,0.03225806451612903,Niche (<1M),False
5790,SD Gundam G Generation: Overworld,PS,2012,Strategy,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
5791,Sorcery,PS,2012,Action,Sony Computer Entertainment,0.14,0.12,0.0,0.05,0.31,2010,2010s+,0.4516129032258065,0.3870967741935484,0.0,0.16129032258064518,Niche (<1M),True
5792,TouchMaster: Connect,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,0.11,0.17,0.0,0.03,0.31,2010,2010s+,0.3548387096774194,0.5483870967741936,0.0,0.0967741935483871,Niche (<1M),True
5793,NHL FaceOff 2000,PS,1998,Sports,Sony Computer Entertainment,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5794,Star Wars Racer Revenge,PS,2002,Racing,LucasArts,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5795,NBA Live 08,PS,2007,Sports,Electronic Arts,0.28,0.0,0.0,0.02,0.31,2000,2000s,0.903225806451613,0.0,0.0,0.06451612903225806,Niche (<1M),False
5796,The King of Fighters XIII,PS,2011,Fighting,Rising Star Games,0.17,0.07,0.04,0.03,0.31,2010,2010s+,0.5483870967741936,0.22580645161290325,0.12903225806451613,0.0967741935483871,Niche (<1M),False
5797,NCAA Final Four 2002,PS,2001,Sports,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5798,South Park: Chef's Luv Shack,PS,1998,Misc,Acclaim Entertainment,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5799,Music Maker,PS,2001,Misc,Magix,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5801,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,1993,Platform,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5802,Astroblast,2600,1981,Action,Mattel Interactive,0.29,0.02,0.0,0.0,0.31,1980,Pre-1990,0.9354838709677419,0.06451612903225806,0.0,0.0,Niche (<1M),False
5803,Blade II,PS,2002,Action,Activision,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5804,40 Winks,PS,1999,Platform,GT Interactive,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5805,The Legend of Heroes: Trails of Cold Steel,PS,2013,Role-Playing,Nippon Ichi Software,0.08,0.05,0.14,0.04,0.31,2010,2010s+,0.25806451612903225,0.16129032258064518,0.4516129032258065,0.12903225806451613,Niche (<1M),False
5806,Fate/Extra,PS,2010,Role-Playing,Marvelous Interactive,0.18,0.01,0.1,0.02,0.31,2010,2010s+,0.5806451612903225,0.03225806451612903,0.32258064516129037,0.06451612903225806,Niche (<1M),False
5807,Shaun White Snowboarding: World Stage,Wii,2009,Sports,Ubisoft,0.25,0.04,0.0,0.02,0.31,2000,2000s,0.8064516129032259,0.12903225806451613,0.0,0.06451612903225806,Niche (<1M),False
5808,My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,DS,2009,Misc,Mentor Interactive,0.29,0.0,0.0,0.02,0.31,2000,2000s,0.9354838709677419,0.0,0.0,0.06451612903225806,Niche (<1M),False
5809,Skylanders SWAP Force,XOne,2013,Platform,Activision,0.22,0.06,0.0,0.02,0.31,2010,2010s+,0.7096774193548387,0.1935483870967742,0.0,0.06451612903225806,Niche (<1M),False
5810,A Collection of Classic Games from the Intellivision,PS,1999,Misc,Activision,0.17,0.12,0.0,0.02,0.31,1990,1990s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5811,Monsters vs. Aliens,PS,2009,Action,Activision,0.21,0.06,0.0,0.03,0.31,2000,2000s,0.6774193548387096,0.1935483870967742,0.0,0.0967741935483871,Niche (<1M),False
5812,Silent Hill: Shattered Memories,PS,2010,Action,Konami Digital Entertainment,0.09,0.13,0.01,0.08,0.31,2010,2010s+,0.29032258064516125,0.41935483870967744,0.03225806451612903,0.25806451612903225,Niche (<1M),False
5813,Bruce Lee: Quest of the Dragon,XB,2002,Fighting,Universal Interactive,0.23,0.07,0.0,0.01,0.31,2000,2000s,0.7419354838709677,0.22580645161290325,0.0,0.03225806451612903,Niche (<1M),False
5814,Spin Jam,PS,2000,Puzzle,Empire Interactive,0.17,0.12,0.0,0.02,0.31,2000,2000s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5815,KuruKuru Kururin,GBA,2001,Puzzle,Nintendo,0.0,0.0,0.3,0.01,0.31,2000,2000s,0.0,0.0,0.9677419354838709,0.03225806451612903,Niche (<1M),False
5816,Disney's The Emperor's New Groove,PS,2000,Platform,Sony Computer Entertainment,0.17,0.12,0.0,0.02,0.31,2000,2000s,0.5483870967741936,0.3870967741935484,0.0,0.06451612903225806,Niche (<1M),True
5817,Disney's Stitch: Experiment 626,PS,2002,Action,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5818,RPG Tsukuru 2,SNES,1996,Role-Playing,ASCII Entertainment,0.0,0.0,0.31,0.0,0.31,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5819,Yuu Yuu Hakusho 2: Kakutou no Sho,SNES,1994,Fighting,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5820,Orphen: Scion of Sorcery,PS,2000,Role-Playing,Activision,0.15,0.12,0.0,0.04,0.31,2000,2000s,0.48387096774193544,0.3870967741935484,0.0,0.12903225806451613,Niche (<1M),True
5821,LEGO Legends of Chima: Laval's Journey,3DS,2013,Adventure,Warner Bros. Interactive Entertainment,0.18,0.1,0.0,0.03,0.31,2010,2010s+,0.5806451612903225,0.32258064516129037,0.0,0.0967741935483871,Niche (<1M),False
5822,Imagine: Family Doctor,DS,2009,Simulation,Ubisoft,0.28,0.01,0.0,0.02,0.3,2000,2000s,0.9333333333333335,0.03333333333333333,0.0,0.06666666666666667,Niche (<1M),False
5823,Magna Carta 2,X360,2009,Role-Playing,Banpresto,0.13,0.08,0.07,0.02,0.3,2000,2000s,0.43333333333333335,0.26666666666666666,0.23333333333333336,0.06666666666666667,Niche (<1M),False
5824,Ultimate Spider-Man,GBA,2005,Action,Activision,0.22,0.08,0.0,0.01,0.3,2000,2000s,0.7333333333333334,0.26666666666666666,0.0,0.03333333333333333,Niche (<1M),False
5825,Nicktoons: Battle for Volcano Island,DS,2006,Action,THQ,0.28,0.0,0.0,0.02,0.3,2000,2000s,0.9333333333333335,0.0,0.0,0.06666666666666667,Niche (<1M),False
5826,Midtown Madness 3,XB,2003,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.3,2000,2000s,0.7666666666666667,0.23333333333333336,0.0,0.03333333333333333,Niche (<1M),False
5827,Shrek Swamp Kart Speedway,GBA,2002,Racing,TDK Mediactive,0.22,0.08,0.0,0.01,0.3,2000,2000s,0.7333333333333334,0.26666666666666666,0.0,0.03333333333333333,Niche (<1M),False
5828,One Piece: Unlimited World Red,PS,2014,Action,Namco Bandai Games,0.09,0.12,0.06,0.05,0.3,2010,2010s+,0.3,0.4,0.2,0.16666666666666669,Niche (<1M),False
5829,Alien: Isolation,X360,2014,Shooter,Sega,0.15,0.13,0.0,0.03,0.3,2010,2010s+,0.5,0.43333333333333335,0.0,0.1,Niche (<1M),True
5830,Gameboy Gallery,GB,1995,Misc,Nintendo,0.0,0.0,0.3,0.0,0.3,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5831,Virtua Cop 2,SAT,1996,Shooter,Sega,0.0,0.0,0.3,0.0,0.3,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
5832,Ehrgeiz,PS,1998,Fighting,SquareSoft,0.17,0.12,0.0,0.02,0.3,1990,1990s,0.5666666666666668,0.4,0.0,0.06666666666666667,Niche (<1M),True
5833,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,PS,2005,Misc,Sega,0.0,0.0,0.3,0.0,0.3,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
5834,Karaoke Revolution Glee: Volume 3,Wii,2011,Misc,Konami Digital Entertainment,0.24,0.04,0.0,0.02,0.3,2010,2010s+,0.8,0.13333333333333333,0.0,0.06666666666666667,Niche (<1M),False
5835,Spyro: Attack of the Rhynocs,GBA,2003,Platform,Universal Interactive,0.22,0.08,0.0,0.01,0.3,2000,2000s,0.7333333333333334,0.26666666666666666,0.0,0.03333333333333333,Niche (<1M),False
5836,"Army Men World War: Land, Sea, Air",PS,2000,Action,3DO,0.17,0.12,0.0,0.02,0.3,2000,2000s,0.5666666666666668,0.4,0.0,0.06666666666666667,Niche (<1M),True
5837,Dai-2-Ji Super Robot Taisen OG,PS,2012,Strategy,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
5838,Stranglehold,PS,2007,Shooter,Midway Games,0.24,0.03,0.0,0.03,0.3,2000,2000s,0.8,0.1,0.0,0.1,Niche (<1M),False
5839,Trauma Center: New Blood,Wii,2007,Simulation,Nintendo,0.22,0.04,0.01,0.03,0.3,2000,2000s,0.7333333333333334,0.13333333333333333,0.03333333333333333,0.1,Niche (<1M),False
5841,Lumines ll,PS,2006,Puzzle,Disney Interactive Studios,0.12,0.12,0.0,0.07,0.3,2000,2000s,0.4,0.4,0.0,0.23333333333333336,Niche (<1M),True
5842,NES Remix,WiiU,2014,Action,Nintendo,0.2,0.0,0.08,0.02,0.3,2010,2010s+,0.6666666666666667,0.0,0.26666666666666666,0.06666666666666667,Niche (<1M),False
5843,1701 A.D.,PC,2006,Simulation,Deep Silver,0.0,0.25,0.0,0.05,0.3,2000,2000s,0.0,0.8333333333333334,0.0,0.16666666666666669,Niche (<1M),False
5844,Jumping Flash!,PS,1995,Platform,Sony Computer Entertainment,0.05,0.03,0.21,0.02,0.3,1990,1990s,0.16666666666666669,0.1,0.7,0.06666666666666667,Niche (<1M),False
5845,Karaoke Revolution Party,PS,2005,Misc,Konami Digital Entertainment,0.15,0.12,0.0,0.04,0.3,2000,2000s,0.5,0.4,0.0,0.13333333333333333,Niche (<1M),True
5846,Batman: The Brave and the Bold the Videogame,DS,2010,Action,Warner Bros. Interactive Entertainment,0.24,0.04,0.0,0.02,0.3,2010,2010s+,0.8,0.13333333333333333,0.0,0.06666666666666667,Niche (<1M),False
5847,Burnout,GC,2002,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.01,0.3,2000,2000s,0.7666666666666667,0.2,0.0,0.03333333333333333,Niche (<1M),False
5848,Lizzie McGuire 3: Homecoming Havoc,GBA,2005,Platform,Disney Interactive Studios,0.22,0.08,0.0,0.01,0.3,2000,2000s,0.7333333333333334,0.26666666666666666,0.0,0.03333333333333333,Niche (<1M),False
5849,Chaos Legion,PS,2003,Action,Capcom,0.15,0.12,0.0,0.04,0.3,2000,2000s,0.5,0.4,0.0,0.13333333333333333,Niche (<1M),True
5850,PowerUp Heroes,X360,2011,Fighting,Ubisoft,0.18,0.1,0.0,0.03,0.3,2010,2010s+,0.6,0.33333333333333337,0.0,0.1,Niche (<1M),False
5851,NASCAR 2011: The Game,X360,2011,Racing,Activision,0.29,0.0,0.0,0.02,0.3,2010,2010s+,0.9666666666666667,0.0,0.0,0.06666666666666667,Niche (<1M),False
